"radiation flux density","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00031416,1,0.12,0,-0.88,0
0.00031416,1,0.122,0,-0.878,0
0.00031416,1,0.124,0,-0.876,0
0.00031417,1,0.126,0,-0.874,0
0.00031417,1,0.128,0,-0.872,0
0.00031418,1,0.13,0,-0.87,0
0.00031419,1,0.132,0,-0.868,0
0.00031422,1,0.134,0,-0.866,0
0.00031425,1,0.136,0,-0.864,0
0.00031431,1,0.138,0,-0.862,0
0.00031442,1,0.14,0,-0.86,0
0.00031453,1,0.142,0,-0.858,0
0.00031482,1,0.144,0,-0.856,0
0.0003152,1,0.146,0,-0.854,0
0.00031586,1,0.148,0,-0.852,0
0.0003171,1,0.15,0,-0.85,0
0.00031835,1,0.152,0,-0.848,0
0.00032143,1,0.154,0,-0.846,0
0.00032541,1,0.156,0,-0.844,0
0.000332,1,0.158,0,-0.842,0
0.00034402,1,0.16,0,-0.84,0
0.00035605,1,0.162,0,-0.838,0
0.00038248,1,0.164,0,-0.836,0
0.00041586,1,0.166,0,-0.834,0
0.00046579,1,0.168,0,-0.832,0
0.00055012,1,0.17,0,-0.83,0
0.00063445,1,0.172,0,-0.828,0
0.00079198,1,0.174,0,-0.826,0
0.00098474,1,0.176,0,-0.824,0
0.0012458,1,0.178,0,-0.822,0
0.0016486,1,0.18,0,-0.82,0
0.0020515,1,0.182,0,-0.818,0
0.0027059,1,0.184,0,-0.816,0
0.0034815,1,0.186,0,-0.814,0
0.0044586,1,0.188,0,-0.812,0
0.0058547,1,0.19,0,-0.81,0
0.0072507,1,0.192,0,-0.808,0
0.0093066,1,0.194,0,-0.806,0
0.01168,1,0.196,0,-0.804,0
0.014539,1,0.198,0,-0.802,0
0.018406,1,0.2,0,-0.8,0
0.022274,1,0.202,0,-0.798,0
0.027644,1,0.204,0,-0.796,0
0.033736,1,0.206,0,-0.794,0
0.040906,1,0.208,0,-0.792,0
0.050314,1,0.21,0,-0.79,0
0.059723,1,0.212,0,-0.788,0
0.072434,1,0.214,0,-0.786,0
0.086735,1,0.216,0,-0.784,0
0.10338,1,0.218,0,-0.782,0
0.12489,1,0.22,0,-0.78,0
0.14641,1,0.222,0,-0.778,0
0.17495,1,0.224,0,-0.776,0
0.20688,1,0.226,0,-0.774,0
0.24355,1,0.228,0,-0.772,0
0.29007,1,0.23,0,-0.77,0
0.33659,1,0.232,0,-0.768,0
0.39696,1,0.234,0,-0.766,0
0.46398,1,0.236,0,-0.764,0
0.54082,1,0.238,0,-0.762,0
0.63806,1,0.24,0,-0.76,0
0.73529,1,0.242,0,-0.758,0
0.86147,1,0.244,0,-0.756,0
1.0016,1,0.246,0,-0.754,0
1.1533,1,0.248,0,-0.752,0
1.3293,1,0.25,0,-0.75,0
1.5052,1,0.252,0,-0.748,0
1.6845,1,0.254,0,-0.746,0
1.8653,1,0.256,0,-0.744,0
2.0372,1,0.258,0,-0.742,0
2.1906,1,0.26,0,-0.74,0
2.3441,1,0.262,0,-0.738,0
2.4728,1,0.264,0,-0.736,0
2.5896,1,0.266,0,-0.734,0
2.6986,1,0.268,0,-0.732,0
2.7915,1,0.27,0,-0.73,0
2.8844,1,0.272,0,-0.728,0
2.9692,1,0.274,0,-0.726,0
3.0502,1,0.276,0,-0.724,0
3.1294,1,0.278,0,-0.722,0
3.2051,1,0.28,0,-0.72,0
3.2809,1,0.282,0,-0.718,0
3.3545,1,0.284,0,-0.716,0
3.4272,1,0.286,0,-0.714,0
3.4982,1,0.288,0,-0.712,0
3.5661,1,0.29,0,-0.71,0
3.6339,1,0.292,0,-0.708,0
3.6952,1,0.294,0,-0.706,0
3.7532,1,0.296,0,-0.704,0
3.8054,1,0.298,0,-0.702,0
3.8453,1,0.3,0,-0.7,0
3.8853,1,0.302,0,-0.698,0
3.9046,1,0.304,0,-0.696,0
3.9141,1,0.306,0,-0.694,0
3.9085,1,0.308,0,-0.692,0
3.8716,1,0.31,0,-0.69,0
3.8346,1,0.312,0,-0.688,0
3.7546,1,0.314,0,-0.686,0
3.6537,1,0.316,0,-0.684,0
3.5352,1,0.318,0,-0.682,0
3.3799,1,0.32,0,-0.68,0
3.2246,1,0.322,0,-0.678,0
3.0601,1,0.324,0,-0.676,0
2.8912,1,0.326,0,-0.674,0
2.7315,1,0.328,0,-0.672,0
2.5911,1,0.33,0,-0.67,0
2.4507,1,0.332,0,-0.668,0
2.3384,1,0.334,0,-0.666,0
2.2396,1,0.336,0,-0.664,0
2.1493,1,0.338,0,-0.662,0
2.0767,1,0.34,0,-0.66,0
2.0041,1,0.342,0,-0.658,0
1.9404,1,0.344,0,-0.656,0
1.8808,1,0.346,0,-0.654,0
1.8233,1,0.348,0,-0.652,0
1.77,1,0.35,0,-0.65,0
1.7166,1,0.352,0,-0.648,0
1.6655,1,0.354,0,-0.646,0
1.6154,1,0.356,0,-0.644,0
1.5664,1,0.358,0,-0.642,0
1.5196,1,0.36,0,-0.64,0
1.4727,1,0.362,0,-0.638,0
1.4287,1,0.364,0,-0.636,0
1.3862,1,0.366,0,-0.634,0
1.3453,1,0.368,0,-0.632,0
1.3079,1,0.37,0,-0.63,0
1.2705,1,0.372,0,-0.628,0
1.2366,1,0.374,0,-0.626,0
1.2043,1,0.376,0,-0.624,0
1.1735,1,0.378,0,-0.622,0
1.1458,1,0.38,0,-0.62,0
1.1181,1,0.382,0,-0.618,0
1.093,1,0.384,0,-0.616,0
1.0692,1,0.386,0,-0.614,0
1.0464,1,0.388,0,-0.612,0
1.0258,1,0.39,0,-0.61,0
1.0052,1,0.392,0,-0.608,0
0.98642,1,0.394,0,-0.606,0
0.9685,1,0.396,0,-0.604,0
0.95131,1,0.398,0,-0.602,0
0.93565,1,0.4,0,-0.6,0
0.91999,1,0.402,0,-0.598,0
0.90564,1,0.404,0,-0.596,0
0.89191,1,0.406,0,-0.594,0
0.87872,1,0.408,0,-0.592,0
0.86666,1,0.41,0,-0.59,0
0.8546,1,0.412,0,-0.588,0
0.84349,1,0.414,0,-0.586,0
0.83284,1,0.416,0,-0.584,0
0.82258,1,0.418,0,-0.582,0
0.81314,1,0.42,0,-0.58,0
0.8037,1,0.422,0,-0.578,0
0.79498,1,0.424,0,-0.576,0
0.7866,1,0.426,0,-0.574,0
0.77855,1,0.428,0,-0.572,0
0.77115,1,0.43,0,-0.57,0
0.76375,1,0.432,0,-0.568,0
0.75696,1,0.434,0,-0.566,0
0.75046,1,0.436,0,-0.564,0
0.74421,1,0.438,0,-0.562,0
0.73851,1,0.44,0,-0.56,0
0.73281,1,0.442,0,-0.558,0
0.72757,1,0.444,0,-0.556,0
0.72254,1,0.446,0,-0.554,0
0.71771,1,0.448,0,-0.552,0
0.71328,1,0.45,0,-0.55,0
0.70885,1,0.452,0,-0.548,0
0.70476,1,0.454,0,-0.546,0
0.70084,1,0.456,0,-0.544,0
0.69706,1,0.458,0,-0.542,0
0.69361,1,0.46,0,-0.54,0
0.69015,1,0.462,0,-0.538,0
0.68698,1,0.464,0,-0.536,0
0.68396,1,0.466,0,-0.534,0
0.68107,1,0.468,0,-0.532,0
0.67847,1,0.47,0,-0.53,0
0.67587,1,0.472,0,-0.528,0
0.67353,1,0.474,0,-0.526,0
0.67133,1,0.476,0,-0.524,0
0.66926,1,0.478,0,-0.522,0
0.66744,1,0.48,0,-0.52,0
0.66562,1,0.482,0,-0.518,0
0.66403,1,0.484,0,-0.516,0
0.66256,1,0.486,0,-0.514,0
0.66119,1,0.488,0,-0.512,0
0.66005,1,0.49,0,-0.51,0
0.6589,1,0.492,0,-0.508,0
0.65795,1,0.494,0,-0.506,0
0.65711,1,0.496,0,-0.504,0
0.65635,1,0.498,0,-0.502,0
0.65577,1,0.5,0,-0.5,0
0.6552,1,0.502,0,-0.498,0
0.65479,1,0.504,0,-0.496,0
0.65446,1,0.506,0,-0.494,0
0.6542,1,0.508,0,-0.492,0
0.6541,1,0.51,0,-0.49,0
0.654,1,0.512,0,-0.488,0
0.65404,1,0.514,0,-0.486,0
0.65415,1,0.516,0,-0.484,0
0.65433,1,0.518,0,-0.482,0
0.65464,1,0.52,0,-0.48,0
0.65495,1,0.522,0,-0.478,0
0.65539,1,0.524,0,-0.476,0
0.65589,1,0.526,0,-0.474,0
0.65645,1,0.528,0,-0.472,0
0.65716,1,0.53,0,-0.47,0
0.65786,1,0.532,0,-0.468,0
0.65871,1,0.534,0,-0.466,0
0.65964,1,0.536,0,-0.464,0
0.66063,1,0.538,0,-0.462,0
0.66177,1,0.54,0,-0.46,0
0.66291,1,0.542,0,-0.458,0
0.66417,1,0.544,0,-0.456,0
0.66548,1,0.546,0,-0.454,0
0.66685,1,0.548,0,-0.452,0
0.66832,1,0.55,0,-0.45,0
0.66979,1,0.552,0,-0.448,0
0.67135,1,0.554,0,-0.446,0
0.67295,1,0.556,0,-0.444,0
0.67461,1,0.558,0,-0.442,0
0.67637,1,0.56,0,-0.44,0
0.67813,1,0.562,0,-0.438,0
0.68001,1,0.564,0,-0.436,0
0.68195,1,0.566,0,-0.434,0
0.68395,1,0.568,0,-0.432,0
0.68608,1,0.57,0,-0.43,0
0.68821,1,0.572,0,-0.428,0
0.69046,1,0.574,0,-0.426,0
0.69278,1,0.576,0,-0.424,0
0.69515,1,0.578,0,-0.422,0
0.69764,1,0.58,0,-0.42,0
0.70014,1,0.582,0,-0.418,0
0.70275,1,0.584,0,-0.416,0
0.70542,1,0.586,0,-0.414,0
0.70815,1,0.588,0,-0.412,0
0.711,1,0.59,0,-0.41,0
0.71385,1,0.592,0,-0.408,0
0.71683,1,0.594,0,-0.406,0
0.71986,1,0.596,0,-0.404,0
0.72297,1,0.598,0,-0.402,0
0.7262,1,0.6,0,-0.4,0
0.72943,1,0.602,0,-0.398,0
0.73279,1,0.604,0,-0.396,0
0.73622,1,0.606,0,-0.394,0
0.73972,1,0.608,0,-0.392,0
0.74336,1,0.61,0,-0.39,0
0.747,1,0.612,0,-0.388,0
0.75079,1,0.614,0,-0.386,0
0.75464,1,0.616,0,-0.384,0
0.75858,1,0.618,0,-0.382,0
0.76266,1,0.62,0,-0.38,0
0.76675,1,0.622,0,-0.378,0
0.771,1,0.624,0,-0.376,0
0.77533,1,0.626,0,-0.374,0
0.77975,1,0.628,0,-0.372,0
0.78434,1,0.63,0,-0.37,0
0.78892,1,0.632,0,-0.368,0
0.79369,1,0.634,0,-0.366,0
0.79855,1,0.636,0,-0.364,0
0.80351,1,0.638,0,-0.362,0
0.80865,1,0.64,0,-0.36,0
0.8138,1,0.642,0,-0.358,0
0.81916,1,0.644,0,-0.356,0
0.82462,1,0.646,0,-0.354,0
0.83019,1,0.648,0,-0.352,0
0.83598,1,0.65,0,-0.35,0
0.84178,1,0.652,0,-0.348,0
0.84781,1,0.654,0,-0.346,0
0.85397,1,0.656,0,-0.344,0
0.86025,1,0.658,0,-0.342,0
0.8668,1,0.66,0,-0.34,0
0.87334,1,0.662,0,-0.338,0
0.88017,1,0.664,0,-0.336,0
0.88713,1,0.666,0,-0.334,0
0.89425,1,0.668,0,-0.332,0
0.90167,1,0.67,0,-0.33,0
0.90909,1,0.672,0,-0.328,0
0.91684,1,0.674,0,-0.326,0
0.92475,1,0.676,0,-0.324,0
0.93284,1,0.678,0,-0.322,0
0.94128,1,0.68,0,-0.32,0
0.94973,1,0.682,0,-0.318,0
0.95857,1,0.684,0,-0.316,0
0.9676,1,0.686,0,-0.314,0
0.97684,1,0.688,0,-0.312,0
0.98651,1,0.69,0,-0.31,0
0.99619,1,0.692,0,-0.308,0
1.0063,1,0.694,0,-0.306,0
1.0167,1,0.696,0,-0.304,0
1.0273,1,0.698,0,-0.302,0
1.0385,1,0.7,0,-0.3,0
1.0497,1,0.702,0,-0.298,0
1.0614,1,0.704,0,-0.296,0
1.0734,1,0.706,0,-0.294,0
1.0858,1,0.708,0,-0.292,0
1.0988,1,0.71,0,-0.29,0
1.1118,1,0.712,0,-0.288,0
1.1255,1,0.714,0,-0.286,0
1.1396,1,0.716,0,-0.284,0
1.154,1,0.718,0,-0.282,0
1.1693,1,0.72,0,-0.28,0
1.1846,1,0.722,0,-0.278,0
1.2009,1,0.724,0,-0.276,0
1.2175,1,0.726,0,-0.274,0
1.2347,1,0.728,0,-0.272,0
1.2528,1,0.73,0,-0.27,0
1.271,1,0.732,0,-0.268,0
1.2903,1,0.734,0,-0.266,0
1.3102,1,0.736,0,-0.264,0
1.3307,1,0.738,0,-0.262,0
1.3525,1,0.74,0,-0.26,0
1.3743,1,0.742,0,-0.258,0
1.3975,1,0.744,0,-0.256,0
1.4215,1,0.746,0,-0.254,0
1.4463,1,0.748,0,-0.252,0
1.4727,1,0.75,0,-0.25,0
1.4991,1,0.752,0,-0.248,0
1.5275,1,0.754,0,-0.246,0
1.5567,1,0.756,0,-0.244,0
1.5871,1,0.758,0,-0.242,0
1.6196,1,0.76,0,-0.24,0
1.6521,1,0.762,0,-0.238,0
1.6872,1,0.764,0,-0.236,0
1.7235,1,0.766,0,-0.234,0
1.7613,1,0.768,0,-0.232,0
1.8021,1,0.77,0,-0.23,0
1.8428,1,0.772,0,-0.228,0
1.8871,1,0.774,0,-0.226,0
1.9331,1,0.776,0,-0.224,0
1.9812,1,0.778,0,-0.222,0
2.0333,1,0.78,0,-0.22,0
2.0855,1,0.782,0,-0.218,0
2.1426,1,0.784,0,-0.216,0
2.202,1,0.786,0,-0.214,0
2.2641,1,0.788,0,-0.212,0
2.3319,1,0.79,0,-0.21,0
2.3998,1,0.792,0,-0.208,0
2.4742,1,0.794,0,-0.206,0
2.5517,1,0.796,0,-0.204,0
2.6329,1,0.798,0,-0.202,0
2.7214,1,0.8,0,-0.2,0
2.81,1,0.802,0,-0.198,0
2.9066,1,0.804,0,-0.196,0
3.0071,1,0.806,0,-0.194,0
3.1117,1,0.808,0,-0.192,0
3.2246,1,0.81,0,-0.19,0
3.3376,1,0.812,0,-0.188,0
3.4584,1,0.814,0,-0.186,0
3.5831,1,0.816,0,-0.184,0
3.7107,1,0.818,0,-0.182,0
3.8444,1,0.82,0,-0.18,0
3.9782,1,0.822,0,-0.178,0
4.1145,1,0.824,0,-0.176,0
4.2519,1,0.826,0,-0.174,0
4.388,1,0.828,0,-0.172,0
4.5215,1,0.83,0,-0.17,0
4.655,1,0.832,0,-0.168,0
4.7807,1,0.834,0,-0.166,0
4.9027,1,0.836,0,-0.164,0
5.0195,1,0.838,0,-0.162,0
5.1257,1,0.84,0,-0.16,0
5.2319,1,0.842,0,-0.158,0
5.3271,1,0.844,0,-0.156,0
5.417,1,0.846,0,-0.154,0
5.5023,1,0.848,0,-0.152,0
5.5779,1,0.85,0,-0.15,0
5.6534,1,0.852,0,-0.148,0
5.7211,1,0.854,0,-0.146,0
5.785,1,0.856,0,-0.144,0
5.8458,1,0.858,0,-0.142,0
5.9002,1,0.86,0,-0.14,0
5.9547,1,0.862,0,-0.138,0
6.004,1,0.864,0,-0.136,0
6.0509,1,0.866,0,-0.134,0
6.0956,1,0.868,0,-0.132,0
6.1361,1,0.87,0,-0.13,0
6.1765,1,0.872,0,-0.128,0
6.2133,1,0.874,0,-0.126,0
6.2482,1,0.876,0,-0.124,0
6.2816,1,0.878,0,-0.122,0
6.3116,1,0.88,0,-0.12,0
6.3417,1,0.882,0,-0.118,0
6.3688,1,0.884,0,-0.116,0
6.3945,1,0.886,0,-0.114,0
6.4189,1,0.888,0,-0.112,0
6.4406,1,0.89,0,-0.11,0
6.4623,1,0.892,0,-0.108,0
6.4815,1,0.894,0,-0.106,0
6.4997,1,0.896,0,-0.104,0
6.5167,1,0.898,0,-0.102,0
6.5316,1,0.9,0,-0.1,0
6.5465,1,0.902,0,-0.098,0
6.5594,1,0.904,0,-0.096,0
6.5714,1,0.906,0,-0.094,0
6.5825,1,0.908,0,-0.092,0
6.5919,1,0.91,0,-0.09,0
6.6013,1,0.912,0,-0.088,0
6.6092,1,0.914,0,-0.086,0
6.6163,1,0.916,0,-0.084,0
6.6228,1,0.918,0,-0.082,0
6.628,1,0.92,0,-0.08,0
6.6332,1,0.922,0,-0.078,0
6.6373,1,0.924,0,-0.076,0
6.6409,1,0.926,0,-0.074,0
6.6441,1,0.928,0,-0.072,0
6.6464,1,0.93,0,-0.07,0
6.6487,1,0.932,0,-0.068,0
6.6502,1,0.934,0,-0.066,0
6.6514,1,0.936,0,-0.064,0
6.6523,1,0.938,0,-0.062,0
6.6526,1,0.94,0,-0.06,0
6.6529,1,0.942,0,-0.058,0
6.6527,1,0.944,0,-0.056,0
6.6523,1,0.946,0,-0.054,0
6.6518,1,0.948,0,-0.052,0
6.6509,1,0.95,0,-0.05,0
6.65,1,0.952,0,-0.048,0
6.6489,1,0.954,0,-0.046,0
6.6477,1,0.956,0,-0.044,0
6.6464,1,0.958,0,-0.042,0
6.6449,1,0.96,0,-0.04,0
6.6435,1,0.962,0,-0.038,0
6.6419,1,0.964,0,-0.036,0
6.6404,1,0.966,0,-0.034,0
6.6389,1,0.968,0,-0.032,0
6.6373,1,0.97,0,-0.03,0
6.6358,1,0.972,0,-0.028,0
6.6343,1,0.974,0,-0.026,0
6.6329,1,0.976,0,-0.024,0
6.6315,1,0.978,0,-0.022,0
6.6303,1,0.98,0,-0.02,0
6.6291,1,0.982,0,-0.018,0
6.628,1,0.984,0,-0.016,0
6.627,1,0.986,0,-0.014,0
6.6261,1,0.988,0,-0.012,0
6.6254,1,0.99,0,-0.01,0
6.6247,1,0.992,0,-0.008,0
6.6242,1,0.994,0,-0.006,0
6.6239,1,0.996,0,-0.004,0
6.6237,1,0.998,0,-0.002,0
6.6237,1,1,0,0,0
6.6237,1,1.002,0,0.002,0
6.6239,1,1.004,0,0.004,0
6.6242,1,1.006,0,0.006,0
6.6247,1,1.008,0,0.008,0
6.6254,1,1.01,0,0.01,0
6.6261,1,1.012,0,0.012,0
6.627,1,1.014,0,0.014,0
6.628,1,1.016,0,0.016,0
6.6291,1,1.018,0,0.018,0
6.6303,1,1.02,0,0.02,0
6.6315,1,1.022,0,0.022,0
6.6329,1,1.024,0,0.024,0
6.6343,1,1.026,0,0.026,0
6.6358,1,1.028,0,0.028,0
6.6373,1,1.03,0,0.03,0
6.6389,1,1.032,0,0.032,0
6.6404,1,1.034,0,0.034,0
6.6419,1,1.036,0,0.036,0
6.6435,1,1.038,0,0.038,0
6.6449,1,1.04,0,0.04,0
6.6464,1,1.042,0,0.042,0
6.6477,1,1.044,0,0.044,0
6.6489,1,1.046,0,0.046,0
6.65,1,1.048,0,0.048,0
6.6509,1,1.05,0,0.05,0
6.6518,1,1.052,0,0.052,0
6.6523,1,1.054,0,0.054,0
6.6527,1,1.056,0,0.056,0
6.6529,1,1.058,0,0.058,0
6.6526,1,1.06,0,0.06,0
6.6523,1,1.062,0,0.062,0
6.6514,1,1.064,0,0.064,0
6.6502,1,1.066,0,0.066,0
6.6487,1,1.068,0,0.068,0
6.6464,1,1.07,0,0.07,0
6.6441,1,1.072,0,0.072,0
6.6409,1,1.074,0,0.074,0
6.6373,1,1.076,0,0.076,0
6.6332,1,1.078,0,0.078,0
6.628,1,1.08,0,0.08,0
6.6228,1,1.082,0,0.082,0
6.6163,1,1.084,0,0.084,0
6.6092,1,1.086,0,0.086,0
6.6013,1,1.088,0,0.088,0
6.5919,1,1.09,0,0.09,0
6.5825,1,1.092,0,0.092,0
6.5714,1,1.094,0,0.094,0
6.5594,1,1.096,0,0.096,0
6.5465,1,1.098,0,0.098,0
6.5316,1,1.1,0,0.1,0
6.5167,1,1.102,0,0.102,0
6.4997,1,1.104,0,0.104,0
6.4815,1,1.106,0,0.106,0
6.4623,1,1.108,0,0.108,0
6.4406,1,1.11,0,0.11,0
6.4189,1,1.112,0,0.112,0
6.3945,1,1.114,0,0.114,0
6.3688,1,1.116,0,0.116,0
6.3417,1,1.118,0,0.118,0
6.3116,1,1.12,0,0.12,0
6.2816,1,1.122,0,0.122,0
6.2482,1,1.124,0,0.124,0
6.2133,1,1.126,0,0.126,0
6.1765,1,1.128,0,0.128,0
6.1361,1,1.13,0,0.13,0
6.0956,1,1.132,0,0.132,0
6.0509,1,1.134,0,0.134,0
6.004,1,1.136,0,0.136,0
5.9547,1,1.138,0,0.138,0
5.9002,1,1.14,0,0.14,0
5.8458,1,1.142,0,0.142,0
5.785,1,1.144,0,0.144,0
5.7211,1,1.146,0,0.146,0
5.6534,1,1.148,0,0.148,0
5.5779,1,1.15,0,0.15,0
5.5023,1,1.152,0,0.152,0
5.417,1,1.154,0,0.154,0
5.3271,1,1.156,0,0.156,0
5.2319,1,1.158,0,0.158,0
5.1257,1,1.16,0,0.16,0
5.0195,1,1.162,0,0.162,0
4.9027,1,1.164,0,0.164,0
4.7807,1,1.166,0,0.166,0
4.655,1,1.168,0,0.168,0
4.5215,1,1.17,0,0.17,0
4.388,1,1.172,0,0.172,0
4.2519,1,1.174,0,0.174,0
4.1145,1,1.176,0,0.176,0
3.9782,1,1.178,0,0.178,0
3.8444,1,1.18,0,0.18,0
3.7107,1,1.182,0,0.182,0
3.5831,1,1.184,0,0.184,0
3.4584,1,1.186,0,0.186,0
3.3376,1,1.188,0,0.188,0
3.2246,1,1.19,0,0.19,0
3.1117,1,1.192,0,0.192,0
3.0071,1,1.194,0,0.194,0
2.9066,1,1.196,0,0.196,0
2.81,1,1.198,0,0.198,0
2.7214,1,1.2,0,0.2,0
2.6329,1,1.202,0,0.202,0
2.5517,1,1.204,0,0.204,0
2.4742,1,1.206,0,0.206,0
2.3998,1,1.208,0,0.208,0
2.3319,1,1.21,0,0.21,0
2.2641,1,1.212,0,0.212,0
2.202,1,1.214,0,0.214,0
2.1426,1,1.216,0,0.216,0
2.0855,1,1.218,0,0.218,0
2.0333,1,1.22,0,0.22,0
1.9812,1,1.222,0,0.222,0
1.9331,1,1.224,0,0.224,0
1.8871,1,1.226,0,0.226,0
1.8428,1,1.228,0,0.228,0
1.8021,1,1.23,0,0.23,0
1.7613,1,1.232,0,0.232,0
1.7235,1,1.234,0,0.234,0
1.6872,1,1.236,0,0.236,0
1.6521,1,1.238,0,0.238,0
1.6196,1,1.24,0,0.24,0
1.5871,1,1.242,0,0.242,0
1.5567,1,1.244,0,0.244,0
1.5275,1,1.246,0,0.246,0
1.4991,1,1.248,0,0.248,0
1.4727,1,1.25,0,0.25,0
1.4463,1,1.252,0,0.252,0
1.4215,1,1.254,0,0.254,0
1.3975,1,1.256,0,0.256,0
1.3743,1,1.258,0,0.258,0
1.3525,1,1.26,0,0.26,0
1.3307,1,1.262,0,0.262,0
1.3102,1,1.264,0,0.264,0
1.2903,1,1.266,0,0.266,0
1.271,1,1.268,0,0.268,0
1.2528,1,1.27,0,0.27,0
1.2347,1,1.272,0,0.272,0
1.2175,1,1.274,0,0.274,0
1.2009,1,1.276,0,0.276,0
1.1846,1,1.278,0,0.278,0
1.1693,1,1.28,0,0.28,0
1.154,1,1.282,0,0.282,0
1.1396,1,1.284,0,0.284,0
1.1255,1,1.286,0,0.286,0
1.1118,1,1.288,0,0.288,0
1.0988,1,1.29,0,0.29,0
1.0858,1,1.292,0,0.292,0
1.0734,1,1.294,0,0.294,0
1.0614,1,1.296,0,0.296,0
1.0497,1,1.298,0,0.298,0
1.0385,1,1.3,0,0.3,0
1.0273,1,1.302,0,0.302,0
1.0167,1,1.304,0,0.304,0
1.0063,1,1.306,0,0.306,0
0.99619,1,1.308,0,0.308,0
0.98651,1,1.31,0,0.31,0
0.97684,1,1.312,0,0.312,0
0.9676,1,1.314,0,0.314,0
0.95857,1,1.316,0,0.316,0
0.94973,1,1.318,0,0.318,0
0.94128,1,1.32,0,0.32,0
0.93284,1,1.322,0,0.322,0
0.92475,1,1.324,0,0.324,0
0.91684,1,1.326,0,0.326,0
0.90909,1,1.328,0,0.328,0
0.90167,1,1.33,0,0.33,0
0.89425,1,1.332,0,0.332,0
0.88713,1,1.334,0,0.334,0
0.88017,1,1.336,0,0.336,0
0.87334,1,1.338,0,0.338,0
0.8668,1,1.34,0,0.34,0
0.86025,1,1.342,0,0.342,0
0.85397,1,1.344,0,0.344,0
0.84781,1,1.346,0,0.346,0
0.84178,1,1.348,0,0.348,0
0.83598,1,1.35,0,0.35,0
0.83019,1,1.352,0,0.352,0
0.82462,1,1.354,0,0.354,0
0.81916,1,1.356,0,0.356,0
0.8138,1,1.358,0,0.358,0
0.80865,1,1.36,0,0.36,0
0.80351,1,1.362,0,0.362,0
0.79855,1,1.364,0,0.364,0
0.79369,1,1.366,0,0.366,0
0.78892,1,1.368,0,0.368,0
0.78434,1,1.37,0,0.37,0
0.77975,1,1.372,0,0.372,0
0.77533,1,1.374,0,0.374,0
0.771,1,1.376,0,0.376,0
0.76675,1,1.378,0,0.378,0
0.76266,1,1.38,0,0.38,0
0.75858,1,1.382,0,0.382,0
0.75464,1,1.384,0,0.384,0
0.75079,1,1.386,0,0.386,0
0.747,1,1.388,0,0.388,0
0.74336,1,1.39,0,0.39,0
0.73972,1,1.392,0,0.392,0
0.73622,1,1.394,0,0.394,0
0.73279,1,1.396,0,0.396,0
0.72943,1,1.398,0,0.398,0
0.7262,1,1.4,0,0.4,0
0.72297,1,1.402,0,0.402,0
0.71986,1,1.404,0,0.404,0
