"radiation flux density","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.00031416,1,0.12,0,-0.88,0
0.00031416,1,0.122,0,-0.878,0
0.00031416,1,0.124,0,-0.876,0
0.00031416,1,0.126,0,-0.874,0
0.00031416,1,0.128,0,-0.872,0
0.00031416,1,0.13,0,-0.87,0
0.00031416,1,0.132,0,-0.868,0
0.00031416,1,0.134,0,-0.866,0
0.00031416,1,0.136,0,-0.864,0
0.00031416,1,0.138,0,-0.862,0
0.00031416,1,0.14,0,-0.86,0
0.00031416,1,0.142,0,-0.858,0
0.00031416,1,0.144,0,-0.856,0
0.00031416,1,0.146,0,-0.854,0
0.00031416,1,0.148,0,-0.852,0
0.00031416,1,0.15,0,-0.85,0
0.00031416,1,0.152,0,-0.848,0
0.00031416,1,0.154,0,-0.846,0
0.00031416,1,0.156,0,-0.844,0
0.00031416,1,0.158,0,-0.842,0
0.00031416,1,0.16,0,-0.84,0
0.00031416,1,0.162,0,-0.838,0
0.00031417,1,0.164,0,-0.836,0
0.00031417,1,0.166,0,-0.834,0
0.00031417,1,0.168,0,-0.832,0
0.00031418,1,0.17,0,-0.83,0
0.0003142,1,0.172,0,-0.828,0
0.00031422,1,0.174,0,-0.826,0
0.00031425,1,0.176,0,-0.824,0
0.0003143,1,0.178,0,-0.822,0
0.0003144,1,0.18,0,-0.82,0
0.0003145,1,0.182,0,-0.818,0
0.00031472,1,0.184,0,-0.816,0
0.00031501,1,0.186,0,-0.814,0
0.00031549,1,0.188,0,-0.812,0
0.00031638,1,0.19,0,-0.81,0
0.00031727,1,0.192,0,-0.808,0
0.00031927,1,0.194,0,-0.806,0
0.0003218,1,0.196,0,-0.804,0
0.00032591,1,0.198,0,-0.802,0
0.00033329,1,0.2,0,-0.8,0
0.00034068,1,0.202,0,-0.798,0
0.00035587,1,0.204,0,-0.796,0
0.00037482,1,0.206,0,-0.794,0
0.00040274,1,0.208,0,-0.792,0
0.00044929,1,0.21,0,-0.79,0
0.00049584,1,0.212,0,-0.788,0
0.00057759,1,0.214,0,-0.786,0
0.00067628,1,0.216,0,-0.784,0
0.00080779,1,0.218,0,-0.782,0
0.0010075,1,0.22,0,-0.78,0
0.0012072,1,0.222,0,-0.778,0
0.001523,1,0.224,0,-0.776,0
0.0018946,1,0.226,0,-0.774,0
0.0023663,1,0.228,0,-0.772,0
0.003046,1,0.23,0,-0.77,0
0.0037257,1,0.232,0,-0.768,0
0.0047381,1,0.234,0,-0.766,0
0.0059106,1,0.236,0,-0.764,0
0.0073475,1,0.238,0,-0.762,0
0.0093338,1,0.24,0,-0.76,0
0.01132,1,0.242,0,-0.758,0
0.014149,1,0.244,0,-0.756,0
0.017384,1,0.246,0,-0.754,0
0.021271,1,0.248,0,-0.752,0
0.026512,1,0.25,0,-0.75,0
0.031754,1,0.252,0,-0.748,0
0.039054,1,0.254,0,-0.746,0
0.047344,1,0.256,0,-0.744,0
0.057205,1,0.258,0,-0.742,0
0.070329,1,0.26,0,-0.74,0
0.083453,1,0.262,0,-0.738,0
0.10144,1,0.264,0,-0.736,0
0.12177,1,0.266,0,-0.734,0
0.14575,1,0.268,0,-0.732,0
0.17731,1,0.27,0,-0.73,0
0.20888,1,0.272,0,-0.728,0
0.25153,1,0.274,0,-0.726,0
0.29951,1,0.276,0,-0.724,0
0.35575,1,0.278,0,-0.722,0
0.42915,1,0.28,0,-0.72,0
0.50256,1,0.282,0,-0.718,0
0.60081,1,0.284,0,-0.716,0
0.711,1,0.286,0,-0.714,0
0.83997,1,0.288,0,-0.712,0
1.008,1,0.29,0,-0.71,0
1.1759,1,0.292,0,-0.708,0
1.4009,1,0.294,0,-0.706,0
1.6532,1,0.296,0,-0.704,0
1.9505,1,0.298,0,-0.702,0
2.3415,1,0.3,0,-0.7,0
2.7324,1,0.302,0,-0.698,0
3.208,1,0.304,0,-0.696,0
3.7241,1,0.306,0,-0.694,0
4.2478,1,0.308,0,-0.692,0
4.787,1,0.31,0,-0.69,0
5.3262,1,0.312,0,-0.688,0
5.7913,1,0.314,0,-0.686,0
6.2206,1,0.316,0,-0.684,0
6.5959,1,0.318,0,-0.682,0
6.8588,1,0.32,0,-0.68,0
7.1218,1,0.322,0,-0.678,0
7.3066,1,0.324,0,-0.676,0
7.4538,1,0.326,0,-0.674,0
7.5788,1,0.328,0,-0.672,0
7.6575,1,0.33,0,-0.67,0
7.7363,1,0.332,0,-0.668,0
7.7824,1,0.334,0,-0.666,0
7.8129,1,0.336,0,-0.664,0
7.8273,1,0.338,0,-0.662,0
7.8083,1,0.34,0,-0.66,0
7.7894,1,0.342,0,-0.658,0
7.7297,1,0.344,0,-0.656,0
7.6504,1,0.346,0,-0.654,0
7.5414,1,0.348,0,-0.652,0
7.3708,1,0.35,0,-0.65,0
7.2002,1,0.352,0,-0.648,0
6.9426,1,0.354,0,-0.646,0
6.6431,1,0.356,0,-0.644,0
6.3024,1,0.358,0,-0.642,0
5.8758,1,0.36,0,-0.64,0
5.4492,1,0.362,0,-0.638,0
5.0072,1,0.364,0,-0.636,0
4.5579,1,0.366,0,-0.634,0
4.136,1,0.368,0,-0.632,0
3.7709,1,0.37,0,-0.63,0
3.4059,1,0.372,0,-0.628,0
3.1213,1,0.374,0,-0.626,0
2.8754,1,0.376,0,-0.624,0
2.6561,1,0.378,0,-0.622,0
2.4924,1,0.38,0,-0.62,0
2.3287,1,0.382,0,-0.618,0
2.1901,1,0.384,0,-0.616,0
2.0636,1,0.386,0,-0.614,0
1.9467,1,0.388,0,-0.612,0
1.8499,1,0.39,0,-0.61,0
1.7532,1,0.392,0,-0.608,0
1.6661,1,0.394,0,-0.606,0
1.5837,1,0.396,0,-0.604,0
1.5071,1,0.398,0,-0.602,0
1.4423,1,0.4,0,-0.6,0
1.3775,1,0.402,0,-0.598,0
1.3192,1,0.404,0,-0.596,0
1.2641,1,0.406,0,-0.594,0
1.2128,1,0.408,0,-0.592,0
1.1693,1,0.41,0,-0.59,0
1.1259,1,0.412,0,-0.588,0
1.089,1,0.414,0,-0.586,0
1.0553,1,0.416,0,-0.584,0
1.0242,1,0.418,0,-0.582,0
0.99819,1,0.42,0,-0.58,0
0.97223,1,0.422,0,-0.578,0
0.95113,1,0.424,0,-0.576,0
0.93237,1,0.426,0,-0.574,0
0.91472,1,0.428,0,-0.572,0
0.89938,1,0.43,0,-0.57,0
0.88405,1,0.432,0,-0.568,0
0.87178,1,0.434,0,-0.566,0
0.861,1,0.436,0,-0.564,0
0.85062,1,0.438,0,-0.562,0
0.84109,1,0.44,0,-0.56,0
0.83156,1,0.442,0,-0.558,0
0.82407,1,0.444,0,-0.556,0
0.81757,1,0.446,0,-0.554,0
0.81113,1,0.448,0,-0.552,0
0.80481,1,0.45,0,-0.55,0
0.79849,1,0.452,0,-0.548,0
0.79273,1,0.454,0,-0.546,0
0.78725,1,0.456,0,-0.544,0
0.78165,1,0.458,0,-0.542,0
0.77578,1,0.46,0,-0.54,0
0.76991,1,0.462,0,-0.538,0
0.76397,1,0.464,0,-0.536,0
0.75799,1,0.466,0,-0.534,0
0.75207,1,0.468,0,-0.532,0
0.74626,1,0.47,0,-0.53,0
0.74045,1,0.472,0,-0.528,0
0.73504,1,0.474,0,-0.526,0
0.72982,1,0.476,0,-0.524,0
0.72472,1,0.478,0,-0.522,0
0.71989,1,0.48,0,-0.52,0
0.71505,1,0.482,0,-0.518,0
0.71073,1,0.484,0,-0.516,0
0.70666,1,0.486,0,-0.514,0
0.70273,1,0.488,0,-0.512,0
0.69909,1,0.49,0,-0.51,0
0.69546,1,0.492,0,-0.508,0
0.69263,1,0.494,0,-0.506,0
0.69019,1,0.496,0,-0.504,0
0.68786,1,0.498,0,-0.502,0
0.68576,1,0.5,0,-0.5,0
0.68366,1,0.502,0,-0.498,0
0.68206,1,0.504,0,-0.496,0
0.68069,1,0.506,0,-0.494,0
0.67928,1,0.508,0,-0.492,0
0.67777,1,0.51,0,-0.49,0
0.67626,1,0.512,0,-0.488,0
0.67473,1,0.514,0,-0.486,0
0.67318,1,0.516,0,-0.484,0
0.67169,1,0.518,0,-0.482,0
0.67028,1,0.52,0,-0.48,0
0.66888,1,0.522,0,-0.478,0
0.66795,1,0.524,0,-0.476,0
0.66723,1,0.526,0,-0.474,0
0.66657,1,0.528,0,-0.472,0
0.666,1,0.53,0,-0.47,0
0.66543,1,0.532,0,-0.468,0
0.66504,1,0.534,0,-0.466,0
0.66473,1,0.536,0,-0.464,0
0.66433,1,0.538,0,-0.462,0
0.66375,1,0.54,0,-0.46,0
0.66316,1,0.542,0,-0.458,0
0.66229,1,0.544,0,-0.456,0
0.66128,1,0.546,0,-0.454,0
0.65993,1,0.548,0,-0.452,0
0.65787,1,0.55,0,-0.45,0
0.6558,1,0.552,0,-0.448,0
0.653,1,0.554,0,-0.446,0
0.64986,1,0.556,0,-0.444,0
0.6461,1,0.558,0,-0.442,0
0.64106,1,0.56,0,-0.44,0
0.63601,1,0.562,0,-0.438,0
0.63051,1,0.564,0,-0.436,0
0.62478,1,0.566,0,-0.434,0
0.61898,1,0.568,0,-0.432,0
0.61305,1,0.57,0,-0.43,0
0.60712,1,0.572,0,-0.428,0
0.60183,1,0.574,0,-0.426,0
0.59683,1,0.576,0,-0.424,0
0.59232,1,0.578,0,-0.422,0
0.58882,1,0.58,0,-0.42,0
0.58532,1,0.582,0,-0.418,0
0.58309,1,0.584,0,-0.416,0
0.58147,1,0.586,0,-0.414,0
0.58029,1,0.588,0,-0.412,0
0.58004,1,0.59,0,-0.41,0
0.57979,1,0.592,0,-0.408,0
0.58028,1,0.594,0,-0.406,0
0.58113,1,0.596,0,-0.404,0
0.58211,1,0.598,0,-0.402,0
0.58333,1,0.6,0,-0.4,0
0.58455,1,0.602,0,-0.398,0
0.58558,1,0.604,0,-0.396,0
0.5865,1,0.606,0,-0.394,0
0.5874,1,0.608,0,-0.392,0
0.58823,1,0.61,0,-0.39,0
0.58907,1,0.612,0,-0.388,0
0.58964,1,0.614,0,-0.386,0
0.59007,1,0.616,0,-0.384,0
0.59045,1,0.618,0,-0.382,0
0.5907,1,0.62,0,-0.38,0
0.59096,1,0.622,0,-0.378,0
0.59121,1,0.624,0,-0.376,0
0.59147,1,0.626,0,-0.374,0
0.59167,1,0.628,0,-0.372,0
0.59178,1,0.63,0,-0.37,0
0.59188,1,0.632,0,-0.368,0
0.59241,1,0.634,0,-0.366,0
0.59315,1,0.636,0,-0.364,0
0.59385,1,0.638,0,-0.362,0
0.59446,1,0.64,0,-0.36,0
0.59508,1,0.642,0,-0.358,0
0.5965,1,0.644,0,-0.356,0
0.59831,1,0.646,0,-0.354,0
0.60005,1,0.648,0,-0.352,0
0.60167,1,0.65,0,-0.35,0
0.60329,1,0.652,0,-0.348,0
0.60569,1,0.654,0,-0.346,0
0.60847,1,0.656,0,-0.344,0
0.61114,1,0.658,0,-0.342,0
0.61361,1,0.66,0,-0.34,0
0.61607,1,0.662,0,-0.338,0
0.61886,1,0.664,0,-0.336,0
0.6218,1,0.666,0,-0.334,0
0.62453,1,0.668,0,-0.332,0
0.62682,1,0.67,0,-0.33,0
0.6291,1,0.672,0,-0.328,0
0.63122,1,0.674,0,-0.326,0
0.63327,1,0.676,0,-0.324,0
0.63501,1,0.678,0,-0.322,0
0.63612,1,0.68,0,-0.32,0
0.63723,1,0.682,0,-0.318,0
0.63798,1,0.684,0,-0.316,0
0.63855,1,0.686,0,-0.314,0
0.63885,1,0.688,0,-0.312,0
0.63857,1,0.69,0,-0.31,0
0.63829,1,0.692,0,-0.308,0
0.63768,1,0.694,0,-0.306,0
0.63689,1,0.696,0,-0.304,0
0.63588,1,0.698,0,-0.302,0
0.63438,1,0.7,0,-0.3,0
0.63289,1,0.702,0,-0.298,0
0.63089,1,0.704,0,-0.296,0
0.62866,1,0.706,0,-0.294,0
0.62648,1,0.708,0,-0.292,0
0.62439,1,0.71,0,-0.29,0
0.6223,1,0.712,0,-0.288,0
0.62051,1,0.714,0,-0.286,0
0.61888,1,0.716,0,-0.284,0
0.6176,1,0.718,0,-0.282,0
0.61705,1,0.72,0,-0.28,0
0.61651,1,0.722,0,-0.278,0
0.61719,1,0.724,0,-0.276,0
0.61847,1,0.726,0,-0.274,0
0.62004,1,0.728,0,-0.272,0
0.62224,1,0.73,0,-0.27,0
0.62444,1,0.732,0,-0.268,0
0.6279,1,0.734,0,-0.266,0
0.63196,1,0.736,0,-0.264,0
0.63648,1,0.738,0,-0.262,0
0.64192,1,0.74,0,-0.26,0
0.64737,1,0.742,0,-0.258,0
0.65417,1,0.744,0,-0.256,0
0.66162,1,0.746,0,-0.254,0
0.66983,1,0.748,0,-0.252,0
0.67964,1,0.75,0,-0.25,0
0.68945,1,0.752,0,-0.248,0
0.69996,1,0.754,0,-0.246,0
0.7108,1,0.756,0,-0.244,0
0.72274,1,0.758,0,-0.242,0
0.73698,1,0.76,0,-0.24,0
0.75122,1,0.762,0,-0.238,0
0.76551,1,0.764,0,-0.236,0
0.77982,1,0.766,0,-0.234,0
0.79566,1,0.768,0,-0.232,0
0.81466,1,0.77,0,-0.23,0
0.83366,1,0.772,0,-0.228,0
0.85263,1,0.774,0,-0.226,0
0.87159,1,0.776,0,-0.224,0
0.89269,1,0.778,0,-0.222,0
0.91823,1,0.78,0,-0.22,0
0.94378,1,0.782,0,-0.218,0
0.96966,1,0.784,0,-0.216,0
0.99571,1,0.786,0,-0.214,0
1.0248,1,0.788,0,-0.212,0
1.0602,1,0.79,0,-0.21,0
1.0956,1,0.792,0,-0.208,0
1.1325,1,0.794,0,-0.206,0
1.1701,1,0.796,0,-0.204,0
1.2116,1,0.798,0,-0.202,0
1.2613,1,0.8,0,-0.2,0
1.3109,1,0.802,0,-0.198,0
1.3644,1,0.804,0,-0.196,0
1.4197,1,0.806,0,-0.194,0
1.479,1,0.808,0,-0.192,0
1.5465,1,0.81,0,-0.19,0
1.614,1,0.812,0,-0.188,0
1.688,1,0.814,0,-0.186,0
1.7652,1,0.816,0,-0.184,0
1.845,1,0.818,0,-0.182,0
1.9306,1,0.82,0,-0.18,0
2.0162,1,0.822,0,-0.178,0
2.1096,1,0.824,0,-0.176,0
2.2068,1,0.826,0,-0.174,0
2.3049,1,0.828,0,-0.172,0
2.405,1,0.83,0,-0.17,0
2.505,1,0.832,0,-0.168,0
2.6134,1,0.834,0,-0.166,0
2.7258,1,0.836,0,-0.164,0
2.8379,1,0.838,0,-0.162,0
2.9491,1,0.84,0,-0.16,0
3.0604,1,0.842,0,-0.158,0
3.1806,1,0.844,0,-0.156,0
3.305,1,0.846,0,-0.154,0
3.4278,1,0.848,0,-0.152,0
3.5472,1,0.85,0,-0.15,0
3.6667,1,0.852,0,-0.148,0
3.7945,1,0.854,0,-0.146,0
3.9263,1,0.856,0,-0.144,0
4.0561,1,0.858,0,-0.142,0
4.1815,1,0.86,0,-0.14,0
4.3068,1,0.862,0,-0.138,0
4.4374,1,0.864,0,-0.136,0
4.5704,1,0.866,0,-0.134,0
4.7024,1,0.868,0,-0.132,0
4.832,1,0.87,0,-0.13,0
4.9616,1,0.872,0,-0.128,0
5.0862,1,0.874,0,-0.126,0
5.2084,1,0.876,0,-0.124,0
5.328,1,0.878,0,-0.122,0
5.4421,1,0.88,0,-0.12,0
5.5562,1,0.882,0,-0.118,0
5.6556,1,0.884,0,-0.116,0
5.748,1,0.886,0,-0.114,0
5.8384,1,0.888,0,-0.112,0
5.9251,1,0.89,0,-0.11,0
6.0117,1,0.892,0,-0.108,0
6.0972,1,0.894,0,-0.106,0
6.1822,1,0.896,0,-0.104,0
6.2571,1,0.898,0,-0.102,0
6.3107,1,0.9,0,-0.1,0
6.3643,1,0.902,0,-0.098,0
6.4393,1,0.904,0,-0.096,0
6.5245,1,0.906,0,-0.094,0
6.5736,1,0.908,0,-0.092,0
6.5476,1,0.91,0,-0.09,0
6.5217,1,0.912,0,-0.088,0
6.5013,1,0.914,0,-0.086,0
6.4837,1,0.916,0,-0.084,0
6.3554,1,0.918,0,-0.082,0
5.9969,1,0.92,0,-0.08,0
5.6384,1,0.922,0,-0.078,0
5.2255,1,0.924,0,-0.076,0
4.7865,1,0.926,0,-0.074,0
4.3998,1,0.928,0,-0.072,0
4.1219,1,0.93,0,-0.07,0
3.8439,1,0.932,0,-0.068,0
3.6538,1,0.934,0,-0.066,0
3.5059,1,0.936,0,-0.064,0
3.3888,1,0.938,0,-0.062,0
3.3355,1,0.94,0,-0.06,0
3.2822,1,0.942,0,-0.058,0
3.2409,1,0.944,0,-0.056,0
3.2053,1,0.946,0,-0.054,0
3.1471,1,0.948,0,-0.052,0
3.0416,1,0.95,0,-0.05,0
2.9361,1,0.952,0,-0.048,0
2.7415,1,0.954,0,-0.046,0
2.5042,1,0.956,0,-0.044,0
2.3538,1,0.958,0,-0.042,0
2.3844,1,0.96,0,-0.04,0
2.4149,1,0.962,0,-0.038,0
2.431,1,0.964,0,-0.036,0
2.4401,1,0.966,0,-0.034,0
2.452,1,0.968,0,-0.032,0
2.4696,1,0.97,0,-0.03,0
2.4872,1,0.972,0,-0.028,0
2.4548,1,0.974,0,-0.026,0
2.3983,1,0.976,0,-0.024,0
2.3283,1,0.978,0,-0.022,0
2.2302,1,0.98,0,-0.02,0
2.132,1,0.982,0,-0.018,0
2.0382,1,0.984,0,-0.016,0
1.9465,1,0.986,0,-0.014,0
1.9138,1,0.988,0,-0.012,0
2.0038,1,0.99,0,-0.01,0
2.0939,1,0.992,0,-0.008,0
2.1507,1,0.994,0,-0.006,0
2.1915,1,0.996,0,-0.004,0
2.2257,1,0.998,0,-0.002,0
2.2461,1,1,0,0,0
2.2666,1,1.002,0,0.002,0
2.2931,1,1.004,0,0.004,0
2.3226,1,1.006,0,0.006,0
2.3284,1,1.008,0,0.008,0
2.2848,1,1.01,0,0.01,0
2.2412,1,1.012,0,0.012,0
2.2988,1,1.014,0,0.014,0
2.4051,1,1.016,0,0.016,0
2.4934,1,1.018,0,0.018,0
2.5444,1,1.02,0,0.02,0
2.5953,1,1.022,0,0.022,0
2.5743,1,1.024,0,0.024,0
2.5187,1,1.026,0,0.026,0
2.4607,1,1.028,0,0.028,0
2.3978,1,1.03,0,0.03,0
2.3348,1,1.032,0,0.032,0
2.26,1,1.034,0,0.034,0
2.1794,1,1.036,0,0.036,0
2.1592,1,1.038,0,0.038,0
2.2646,1,1.04,0,0.04,0
2.37,1,1.042,0,0.042,0
2.48,1,1.044,0,0.044,0
2.592,1,1.046,0,0.046,0
2.6981,1,1.048,0,0.048,0
2.7919,1,1.05,0,0.05,0
2.8856,1,1.052,0,0.052,0
2.9599,1,1.054,0,0.054,0
3.0249,1,1.056,0,0.056,0
3.1388,1,1.058,0,0.058,0
3.3542,1,1.06,0,0.06,0
3.5697,1,1.062,0,0.062,0
3.7985,1,1.064,0,0.064,0
4.0339,1,1.066,0,0.066,0
4.2886,1,1.068,0,0.068,0
4.5836,1,1.07,0,0.07,0
4.8785,1,1.072,0,0.072,0
5.211,1,1.074,0,0.074,0
5.5617,1,1.076,0,0.076,0
5.8584,1,1.078,0,0.078,0
6.0431,1,1.08,0,0.08,0
6.2277,1,1.082,0,0.082,0
6.4492,1,1.084,0,0.084,0
6.6883,1,1.086,0,0.086,0
6.8637,1,1.088,0,0.088,0
6.9066,1,1.09,0,0.09,0
6.9496,1,1.092,0,0.092,0
6.9317,1,1.094,0,0.094,0
6.8846,1,1.096,0,0.096,0
6.8307,1,1.098,0,0.098,0
6.7624,1,1.1,0,0.1,0
6.6942,1,1.102,0,0.102,0
6.6025,1,1.104,0,0.104,0
6.4996,1,1.106,0,0.106,0
6.3984,1,1.108,0,0.108,0
6.3006,1,1.11,0,0.11,0
6.2028,1,1.112,0,0.112,0
6.1061,1,1.114,0,0.114,0
6.01,1,1.116,0,0.116,0
5.9093,1,1.118,0,0.118,0
5.7991,1,1.12,0,0.12,0
5.6889,1,1.122,0,0.122,0
5.581,1,1.124,0,0.124,0
5.4742,1,1.126,0,0.126,0
5.359,1,1.128,0,0.128,0
5.2263,1,1.13,0,0.13,0
5.0936,1,1.132,0,0.132,0
4.9587,1,1.134,0,0.134,0
4.8227,1,1.136,0,0.136,0
4.6819,1,1.138,0,0.138,0
4.5311,1,1.14,0,0.14,0
4.3803,1,1.142,0,0.142,0
4.2329,1,1.144,0,0.144,0
4.0873,1,1.146,0,0.146,0
3.9419,1,1.148,0,0.148,0
3.7972,1,1.15,0,0.15,0
3.6526,1,1.152,0,0.152,0
3.5177,1,1.154,0,0.154,0
3.3877,1,1.156,0,0.156,0
3.2589,1,1.158,0,0.158,0
3.1329,1,1.16,0,0.16,0
3.007,1,1.162,0,0.162,0
2.8917,1,1.164,0,0.164,0
2.7816,1,1.166,0,0.166,0
2.6722,1,1.168,0,0.168,0
2.5644,1,1.17,0,0.17,0
2.4566,1,1.172,0,0.172,0
2.3583,1,1.174,0,0.174,0
2.2645,1,1.176,0,0.176,0
2.1712,1,1.178,0,0.178,0
2.0792,1,1.18,0,0.18,0
1.9872,1,1.182,0,0.182,0
1.903,1,1.184,0,0.184,0
1.8226,1,1.186,0,0.186,0
1.7442,1,1.188,0,0.188,0
1.6699,1,1.19,0,0.19,0
1.5957,1,1.192,0,0.192,0
1.5274,1,1.194,0,0.194,0
1.462,1,1.196,0,0.196,0
1.4001,1,1.198,0,0.198,0
1.3455,1,1.2,0,0.2,0
1.2909,1,1.202,0,0.202,0
1.2403,1,1.204,0,0.204,0
1.1915,1,1.206,0,0.206,0
1.1464,1,1.208,0,0.208,0
1.1091,1,1.21,0,0.21,0
1.0718,1,1.212,0,0.212,0
1.0369,1,1.214,0,0.214,0
1.0032,1,1.216,0,0.216,0
0.97243,1,1.218,0,0.218,0
0.94788,1,1.22,0,0.22,0
0.92333,1,1.222,0,0.222,0
0.90021,1,1.224,0,0.224,0
0.87778,1,1.226,0,0.226,0
0.85739,1,1.228,0,0.228,0
0.84123,1,1.23,0,0.23,0
0.82507,1,1.232,0,0.232,0
0.80942,1,1.234,0,0.234,0
0.79402,1,1.236,0,0.236,0
0.77993,1,1.238,0,0.238,0
0.76857,1,1.24,0,0.24,0
0.75721,1,1.242,0,0.242,0
0.74591,1,1.244,0,0.244,0
0.73463,1,1.246,0,0.246,0
0.72427,1,1.248,0,0.248,0
0.7158,1,1.25,0,0.25,0
0.70732,1,1.252,0,0.252,0
0.69941,1,1.254,0,0.254,0
0.69176,1,1.256,0,0.256,0
0.68472,1,1.258,0,0.258,0
0.67897,1,1.26,0,0.26,0
0.67321,1,1.262,0,0.262,0
0.66821,1,1.264,0,0.264,0
0.66359,1,1.266,0,0.266,0
0.65929,1,1.268,0,0.268,0
0.65567,1,1.27,0,0.27,0
0.65204,1,1.272,0,0.272,0
0.64887,1,1.274,0,0.274,0
0.6459,1,1.276,0,0.276,0
0.6431,1,1.278,0,0.278,0
0.64064,1,1.28,0,0.28,0
0.63817,1,1.282,0,0.282,0
0.63607,1,1.284,0,0.284,0
0.63415,1,1.286,0,0.286,0
0.63225,1,1.288,0,0.288,0
0.63041,1,1.29,0,0.29,0
0.62856,1,1.292,0,0.292,0
0.62709,1,1.294,0,0.294,0
0.6258,1,1.296,0,0.296,0
0.62443,1,1.298,0,0.298,0
0.62293,1,1.3,0,0.3,0
0.62143,1,1.302,0,0.302,0
0.62036,1,1.304,0,0.304,0
0.61948,1,1.306,0,0.306,0
0.61853,1,1.308,0,0.308,0
0.61739,1,1.31,0,0.31,0
0.61625,1,1.312,0,0.312,0
0.61557,1,1.314,0,0.314,0
0.61511,1,1.316,0,0.316,0
0.61459,1,1.318,0,0.318,0
0.61392,1,1.32,0,0.32,0
0.61325,1,1.322,0,0.322,0
0.61292,1,1.324,0,0.324,0
0.61275,1,1.326,0,0.326,0
0.61253,1,1.328,0,0.328,0
0.61218,1,1.33,0,0.33,0
0.61183,1,1.332,0,0.332,0
0.6116,1,1.334,0,0.334,0
0.61143,1,1.336,0,0.336,0
0.61118,1,1.338,0,0.338,0
0.61078,1,1.34,0,0.34,0
0.61037,1,1.342,0,0.342,0
0.60993,1,1.344,0,0.344,0
0.60946,1,1.346,0,0.346,0
0.60891,1,1.348,0,0.348,0
0.60819,1,1.35,0,0.35,0
0.60747,1,1.352,0,0.352,0
0.60673,1,1.354,0,0.354,0
0.60596,1,1.356,0,0.356,0
0.60515,1,1.358,0,0.358,0
0.60425,1,1.36,0,0.36,0
0.60335,1,1.362,0,0.362,0
0.6026,1,1.364,0,0.364,0
0.60194,1,1.366,0,0.366,0
0.60125,1,1.368,0,0.368,0
0.60049,1,1.37,0,0.37,0
0.59974,1,1.372,0,0.372,0
0.59919,1,1.374,0,0.374,0
0.59875,1,1.376,0,0.376,0
0.59824,1,1.378,0,0.378,0
0.59756,1,1.38,0,0.38,0
0.59689,1,1.382,0,0.382,0
0.59634,1,1.384,0,0.384,0
0.59585,1,1.386,0,0.386,0
0.59519,1,1.388,0,0.388,0
0.5942,1,1.39,0,0.39,0
0.5932,1,1.392,0,0.392,0
0.59245,1,1.394,0,0.394,0
0.59182,1,1.396,0,0.396,0
0.59107,1,1.398,0,0.398,0
0.59006,1,1.4,0,0.4,0
0.58905,1,1.402,0,0.402,0
